STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,ALARM_SOURCE_DESCRIPTION_TX,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY
1.50E+15,1/7/2015 14:51,BROOKLYN,1013,SCHENECTADY AVE & LINCOLN PL,BROOKLYN,11213,77,Verbal,Assist Civilian - Non-Medical,NonMedical Emergencies,30
1.50E+15,1/7/2015 14:52,RICHMOND / STATEN ISLAND,2938,RICHMOND HILL RD & MARSH AVE/RVFD,RICHMOND / STATEN ISLAND,10314,121,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/7/2015 14:54,BRONX,3036,CROSS BX XWAY S/S & THIERIOT AVE,BRONX,10472,43,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,11
1.50E+15,1/7/2015 14:55,MANHATTAN,1051,PARK AVE & 74 ST,MANHATTAN,10021,19,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,10
1.50E+15,1/7/2015 14:56,MANHATTAN,1352,POWELL BLVD & W 112 ST,MANHATTAN,10026,28,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/7/2015 14:57,BRONX,3859,NEREID AVE & BRONX BLVD,BRONX,10470,47,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,13
1.50E+15,1/7/2015 14:57,MANHATTAN,1788,NAGLE AVE & DYCKMAN ST,MANHATTAN,10040,34,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 14:58,BROOKLYN,818,EVERGREEN AVE & SCHAEFFER ST,BROOKLYN,11207,83,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/7/2015 14:58,BROOKLYN,3033,AVENUE I & E 27 ST,BROOKLYN,11210,70,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,72
1.50E+15,1/7/2015 14:59,BROOKLYN,1690,DUMONT AVE & POWELL ST,BROOKLYN,11212,73,EMS Link/Medical,Assist Civilian - Non-Medical,NonMedical Emergencies,41
1.50E+15,1/7/2015 15:00,BRONX,4762,W/S PARK AVE & E 186 ST,BRONX,10458,48,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/7/2015 15:01,BROOKLYN,1795,VAN SINDEREN AVE & FULTON ST,BROOKLYN,11207,75,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:02,BRONX,3722,BROADWAY & W 230 ST,BRONX,10463,50,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/7/2015 15:03,QUEENS,8854,LINDEN BLVD & 143 ST,QUEENS,11436,113,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:03,RICHMOND / STATEN ISLAND,1369,DEMOREST AVE & MARBLE ST,RICHMOND / STATEN ISLAND,10314,121,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,26
1.50E+15,1/7/2015 15:03,MANHATTAN,1447,PARK AVE & 122 ST,MANHATTAN,10035,25,Phone,Odor - Other Than Smoke,NonMedical Emergencies,59
1.50E+15,1/7/2015 15:04,BRONX,3316,SEDGWICK AVE & W FORDHAM RD,BRONX,10468,52,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,10
1.50E+15,1/7/2015 15:04,BRONX,2149,WILLIS AVE & 138 ST,BRONX,10454,40,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,20
1.50E+15,1/7/2015 15:05,QUEENS,1099,BEACH CHANNEL DR & HASSOCK ST,QUEENS,11691,101,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,9
1.50E+15,1/7/2015 15:09,BRONX,3122,BURNSIDE & MORRIS AVES,BRONX,10453,46,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:09,BRONX,3382,JEROME AVE & KINGSBRIDGE RD,BRONX,10468,52,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:10,QUEENS,9426,KISSENA BLVD & MELBOURNE AVE,QUEENS,11367,107,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,24
1.50E+15,1/7/2015 15:11,QUEENS,7438,BROADWAY AND 14TH PL,QUEENS,11106,114,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,11
1.50E+15,1/7/2015 15:12,QUEENS,7851,41 AVE & 73 ST,QUEENS,11377,110,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,19
1.50E+15,1/7/2015 15:12,MANHATTAN,571,9 AVE & W 16 ST,MANHATTAN,10011,10,Private Fire Alarm,Alarm System - Unnecessary,NonMedical Emergencies,51
1.50E+15,1/7/2015 15:12,QUEENS,4793,89 AVE & 169 ST,QUEENS,11432,103,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,8
1.50E+15,1/7/2015 15:14,MANHATTAN,1068,BROADWAY & 76 ST,MANHATTAN,10023,20,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,6
1.50E+15,1/7/2015 15:14,BROOKLYN,208,BROADWAY & BERRY ST,BROOKLYN,11249,90,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,5
1.50E+15,1/7/2015 15:15,QUEENS,3278,ASTORIA BLVD SO. & 77 ST,QUEENS,11370,115,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,27
1.50E+15,1/7/2015 15:16,BRONX,2763,COLLEGE AVE & 171 ST,BRONX,10457,44,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,17
1.50E+15,1/7/2015 15:16,BROOKLYN,2974,AVENUE N & E 4 ST,BROOKLYN,11230,66,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,21
1.50E+15,1/7/2015 15:17,QUEENS,7178,E/S 10 ST 150' N OF 41 RD,QUEENS,11101,114,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,18
1.50E+15,1/7/2015 15:18,RICHMOND / STATEN ISLAND,218,HOWARD AVE & EDDY ST,RICHMOND / STATEN ISLAND,10301,120,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,8
1.50E+15,1/7/2015 15:18,QUEENS,4157,70 AVE & 60 LA.,QUEENS,11385,104,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,67
1.50E+15,1/7/2015 15:18,BROOKLYN,3343,CONEY ISLAND AVE & AVENUE T,BROOKLYN,11223,61,Private Fire Alarm,Alarm System - Testing,NonMedical Emergencies,69
1.50E+15,1/7/2015 15:18,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/7/2015 15:20,QUEENS,7940,B'WAY & BRITTON AVE,QUEENS,11373,110,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,94
1.50E+15,1/7/2015 15:20,BRONX,4362,MACE AND GUNTHER AVES,BRONX,10469,49,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/7/2015 15:20,MANHATTAN,1281,BROADWAY & 102 ST,MANHATTAN,10025,24,UCT/911,Utility Emergency - Water,NonMedical Emergencies,33
1.50E+15,1/7/2015 15:21,BROOKLYN,1306,4 AVE & 11 ST,BROOKLYN,11215,78,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,54
1.50E+15,1/7/2015 15:21,MANHATTAN,936,LEXINGTON AVE & E 59 ST,MANHATTAN,10022,19,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,10
1.50E+15,1/7/2015 15:21,MANHATTAN,1716,AUDUBON AVE & 173 ST,MANHATTAN,10032,33,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,4
1.50E+15,1/7/2015 15:23,QUEENS,6981,NORTHERN BLVD & 215 PL,QUEENS,11361,111,Private Fire Alarm,Alarm System - Testing,NonMedical Emergencies,76
1.50E+15,1/7/2015 15:26,QUEENS,3750,67 AVE & 192 ST,QUEENS,11365,107,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:27,BROOKLYN,2626,8 AVE & 50 ST,BROOKLYN,11220,72,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,7
1.50E+15,1/7/2015 15:27,MANHATTAN,848,BROADWAY & 49 ST,MANHATTAN,10019,18,UCT/911,Demolition Debris or Rubbish Fire,NonStructural Fires,10
1.50E+15,1/7/2015 15:27,BRONX,2582,NELSON AVE & W 168 ST,BRONX,10452,44,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,31
1.50E+15,1/7/2015 15:27,MANHATTAN,191,CROSBY & HOWARD STS,MANHATTAN,10013,5,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,39
1.50E+15,1/7/2015 15:29,BRONX,3117,WALTON AVE & 179 ST,BRONX,10453,46,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,27
1.50E+15,1/7/2015 15:29,BROOKLYN,727,EVERGREEN AVE & TROUTMAN ST,BROOKLYN,11206,83,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/7/2015 15:29,MANHATTAN,972,AMSTERDAM AVE & 65 ST,MANHATTAN,10023,20,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,15
1.50E+15,1/7/2015 15:30,BRONX,3167,CLINTON AVE & E 181 ST,BRONX,10457,48,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,8
1.50E+15,1/7/2015 15:31,MANHATTAN,1479,LEXINGTON AV & E 125 ST\KING BLVD,MANHATTAN,10035,25,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:32,RICHMOND / STATEN ISLAND,124,LAFAYETTE AVE & CASSIDY PL,RICHMOND / STATEN ISLAND,10301,120,UCT/911,Utility Emergency - Steam,NonMedical Emergencies,16
1.50E+15,1/7/2015 15:32,BRONX,2218,3 AVE & 148 ST,BRONX,10455,40,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,8
1.50E+15,1/7/2015 15:32,BROOKLYN,2434,NOSTRAND AVE & FARRAGUT RD,BROOKLYN,11210,70,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:33,BROOKLYN,422,NASSAU ST & DUFFIELD ST,BROOKLYN,11201,84,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:33,BROOKLYN,2727,5 AVE & 87 ST,BROOKLYN,11209,68,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:36,MANHATTAN,1096,PARK AVE & 80 ST,MANHATTAN,10075,19,Private Fire Alarm,Alarm System - Unnecessary,NonMedical Emergencies,61
1.50E+15,1/7/2015 15:38,BRONX,2149,WILLIS AVE & 138 ST,BRONX,10454,40,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,9
1.50E+15,1/7/2015 15:38,MANHATTAN,654,8 AVE & W 27 ST,MANHATTAN,10001,10,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:40,BROOKLYN,2750,7 AVE & POLY PL,BROOKLYN,11209,68,Phone,Hospital Fire,Structural Fires,63
1.50E+15,1/7/2015 15:40,QUEENS,8974,133 AVE & 129 ST,QUEENS,11420,106,Private Fire Alarm,Alarm System - Unnecessary,NonMedical Emergencies,78
1.50E+15,1/7/2015 15:41,BRONX,2345,MELROSE AVE & 161 ST,BRONX,10451,42,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:41,QUEENS,9801,VAN WYCK XWAY W SVC RD & JAMAICA AVE,QUEENS,11418,102,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,7
1.50E+15,1/7/2015 15:43,BROOKLYN,2367,AVENUE H & E 56 ST,BROOKLYN,11234,63,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,6
1.50E+15,1/7/2015 15:43,BRONX,3847,EDENWALD & GRACE AVES,BRONX,10466,47,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/7/2015 15:44,QUEENS,1086,BEACH 20 ST & ELK DR,QUEENS,11691,101,UCT/911,Utility Emergency - Steam,NonMedical Emergencies,16
1.50E+15,1/7/2015 15:44,BRONX,4408,FOOT OF DARROW PL,BRONX,10475,45,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,11
1.50E+15,1/7/2015 15:46,BROOKLYN,762,ST NICHOLAS AVE & MENAHAN ST,BROOKLYN,11237,83,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:47,MANHATTAN,1324,RIVERSIDE DR & 109 ST,MANHATTAN,10025,24,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,7
1.50E+15,1/7/2015 15:47,MANHATTAN,315,MULBERRY & BROOME STS,MANHATTAN,10013,5,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,10
1.50E+15,1/7/2015 15:47,BROOKLYN,2231,DITMAS AVE & E 95 ST,BROOKLYN,11236,67,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,9
1.50E+15,1/7/2015 15:48,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,Private Fire Alarm,Sprinkler System - Working on System,NonMedical Emergencies,34
1.50E+15,1/7/2015 15:48,BRONX,2370,HUNTS POINT AVE & GARRISON AVE,BRONX,10474,41,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/7/2015 15:49,BROOKLYN,396,HUMBOLDT ST OPP DEBEVOISE ST,BROOKLYN,11206,90,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 15:52,QUEENS,6146,43 AVE & 220 ST,QUEENS,11361,111,UCT/911,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,19
1.50E+15,1/7/2015 15:52,BROOKLYN,1068,UNDERHILL AVE & EASTERN PKWY,BROOKLYN,11238,77,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,7
1.50E+15,1/7/2015 15:52,BRONX,2759,KING BLVD & MERRIAM AVE,BRONX,10452,44,UCT/911,Multiple Dwelling 'A' - Other fire,Structural Fires,10
1.50E+15,1/7/2015 15:53,BRONX,2236,TINTON AVE & 150 ST,BRONX,10455,40,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,4
1.50E+15,1/7/2015 15:53,BROOKLYN,833,BUSHWICK AVE & ELDERT ST,BROOKLYN,11207,83,Verbal,Utility Emergency - Water,NonMedical Emergencies,21
1.50E+15,1/7/2015 15:54,BROOKLYN,1179,RIDGE BLVD & 92 ST,BROOKLYN,11209,68,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,9
1.50E+15,1/7/2015 15:55,BROOKLYN,2335,CLARENDON RD & E 49 ST,BROOKLYN,11203,67,PD Link/Medical,Vehicle Accident - With Extrication,NonMedical Emergencies,6
1.50E+15,1/7/2015 15:57,BROOKLYN,2438,AVENUE D & E 25 ST,BROOKLYN,11226,67,UCT/911,Defective Oil Burner,NonMedical Emergencies,5
1.50E+15,1/7/2015 15:57,QUEENS,5812,135 AVE & HOOK CREEK BLVD,QUEENS,11422,105,Private Fire Alarm,Alarm System - Testing,NonMedical Emergencies,67
1.50E+15,1/7/2015 16:01,BRONX,2599,WESTCHESTER AVE & SHERIDAN EXPY,BRONX,10459,43,Verbal,Vehicle Accident - Other,NonMedical Emergencies,55
1.50E+15,1/7/2015 16:02,BRONX,3538,BAILEY AVE & W 238 ST,BRONX,10463,50,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,28
1.50E+15,1/7/2015 16:02,BROOKLYN,56,MESEROLE AVE & NEWEL ST,BROOKLYN,11222,94,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,8
1.50E+15,1/7/2015 16:03,QUEENS,2021,PITKIN AVE. & 96 PL.,QUEENS,11417,106,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,109
1.50E+15,1/7/2015 16:04,QUEENS,7427,34 AVE & 28 ST,QUEENS,11106,114,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/7/2015 16:04,BRONX,3238,BOGART AVE & RHINELANDER AVE,BRONX,10462,49,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,20
1.50E+15,1/7/2015 16:06,BROOKLYN,1123,3 AVE & 72 ST,BROOKLYN,11209,68,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/7/2015 16:06,BRONX,4557,CITY ISLAND AVE & PILOT ST,BRONX,10464,45,Verbal,Utility Emergency - Electric,NonMedical Emergencies,57
1.50E+15,1/7/2015 16:07,BROOKLYN,1235,CARLTON AVE & PACIFIC ST,BROOKLYN,11238,78,Verbal,Vehicle Accident - Other,NonMedical Emergencies,31
1.50E+15,1/7/2015 16:08,QUEENS,8534,85 DR & FOREST PKWY,QUEENS,11421,102,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,99
1.50E+15,1/7/2015 16:09,BROOKLYN,1240,4 AVE & ST MARKS PL,BROOKLYN,11217,78,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,48
1.50E+15,1/7/2015 16:11,QUEENS,4826,108 AV & 164 PL/REV JAMES R MOORE PL,QUEENS,11433,103,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,4
1.50E+15,1/7/2015 16:11,BRONX,2886,WESTCHESTER & OLMSTEAD AVES,BRONX,10462,43,Phone,Utility Emergency - Steam,NonMedical Emergencies,79
1.50E+15,1/7/2015 16:11,MANHATTAN,1422,LEXINGTON AVE & 119 ST,MANHATTAN,10035,25,Phone,Utility Emergency - Water,NonMedical Emergencies,26
1.50E+15,1/7/2015 16:12,BROOKLYN,1082,WASHINGTON AVE & EMPIRE BLVD,BROOKLYN,11225,71,Private Fire Alarm,Alarm System - Unnecessary,NonMedical Emergencies,55
1.50E+15,1/7/2015 16:12,BROOKLYN,161,FROST ST & KINGSLAND/GRANDPARENTS AV,BROOKLYN,11222,94,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 16:13,BROOKLYN,2116,HEGEMAN AVE & CHESTER ST,BROOKLYN,11212,73,PD Link/Medical,Vehicle Accident - Other,NonMedical Emergencies,13
1.50E+15,1/7/2015 16:13,BROOKLYN,2672,2 AVE & 54 ST,BROOKLYN,11220,72,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,21
1.50E+15,1/7/2015 16:13,BROOKLYN,1244,5 AVE & PARK PL,BROOKLYN,11217,78,UCT/911,Demolition Debris or Rubbish Fire,NonStructural Fires,11
1.50E+15,1/7/2015 16:14,MANHATTAN,335,MERCER & PRINCE STS,MANHATTAN,10012,1,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,60
1.50E+15,1/7/2015 16:17,BROOKLYN,1239,DEAN ST & 4 AVE,BROOKLYN,11217,78,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,238
1.50E+15,1/7/2015 16:17,MANHATTAN,1402,PLEASANT AVE & 117 ST,MANHATTAN,10035,25,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,10
1.50E+15,1/7/2015 16:17,BRONX,4904,GRAND CONCOURSE AND 196TH ST,BRONX,10468,52,UCT/911,Odor - Other Smoke,NonMedical Emergencies,13
1.50E+15,1/7/2015 16:18,MANHATTAN,822,5 AVE & E 46 ST,MANHATTAN,10036,18,UCT/911,Manhole Fire - Seeping Smoke,NonStructural Fires,10
1.50E+15,1/7/2015 16:19,QUEENS,7466,31 AVE & 32 ST,QUEENS,11106,114,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,7
1.50E+15,1/7/2015 16:19,BROOKLYN,2940,CONEY ISLAND AVE & AVENUE K,BROOKLYN,11230,66,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,6
1.50E+15,1/7/2015 16:20,MANHATTAN,932,10 AVE & W 59 ST,MANHATTAN,10019,20,Private Fire Alarm,Alarm System - Unnecessary,NonMedical Emergencies,43
1.50E+15,1/7/2015 16:21,BRONX,2599,WESTCHESTER AVE & SHERIDAN EXPY,BRONX,10459,43,Verbal,Vehicle Accident - Other,NonMedical Emergencies,28
1.50E+15,1/7/2015 16:22,MANHATTAN,1714,ST. NICHOLAS AVE & 172 ST,MANHATTAN,10032,33,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,8
1.50E+15,1/7/2015 16:23,BROOKLYN,1637,BLAKE AVE & HOWARD AVE,BROOKLYN,11212,73,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,13
1.50E+15,1/7/2015 16:24,BROOKLYN,3049,AVENUE L & E 34 ST,BROOKLYN,11210,63,UCT/911,Private Dwelling Fire,Structural Fires,8
1.50E+15,1/7/2015 16:24,QUEENS,5027,107 AVE & MERRICK BLVD,QUEENS,11433,103,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,13
1.50E+15,1/7/2015 16:24,MANHATTAN,932,10 AVE & W 59 ST,MANHATTAN,10019,20,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,532
1.50E+15,1/7/2015 16:27,MANHATTAN,233,CLINTON ST BTW MADISON & CHERRY STS,MANHATTAN,10002,7,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,13
1.50E+15,1/7/2015 16:27,QUEENS,7178,E/S 10 ST 150' N OF 41 RD,QUEENS,11101,114,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/7/2015 16:28,BROOKLYN,794,STUYVESANT AVE & QUINCY ST,BROOKLYN,11221,81,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,10
1.50E+15,1/7/2015 16:28,BRONX,3732,W 234 ST & IRWIN AVE,BRONX,10463,50,Verbal,Assist Civilian - Non-Medical,NonMedical Emergencies,65
1.50E+15,1/7/2015 16:28,QUEENS,1322,BEACH CHANNEL DR & BEACH 81 ST,QUEENS,11693,100,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,11
1.50E+15,1/7/2015 16:29,QUEENS,5003,109 AVE & 175 ST,QUEENS,11433,103,UCT/911,Defective Oil Burner,NonMedical Emergencies,7
1.50E+15,1/7/2015 16:30,BRONX,2799,M.L.KING JR BLVD & W 174 ST,BRONX,10453,46,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,7
1.50E+15,1/7/2015 16:30,RICHMOND / STATEN ISLAND,3732,HAMPTON PL & CHARLESTON AV,RICHMOND / STATEN ISLAND,10309,123,UCT/911,Odor - Other Smoke,NonMedical Emergencies,9
1.50E+15,1/7/2015 16:31,QUEENS,4185,MENAHAN ST & 60 PL,QUEENS,11385,104,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,16
1.50E+15,1/7/2015 16:32,BRONX,2814,SOUND VIEW AVE & STORY AVE,BRONX,10473,43,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,12
1.50E+15,1/7/2015 16:32,BROOKLYN,2220,N SVC RD SHORE PWAY 175' W OF E 102 ST,BROOKLYN,11236,69,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,30
1.50E+15,1/7/2015 16:33,MANHATTAN,771,PARK AVE & E 40 ST,MANHATTAN,10017,14,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,7
1.50E+15,1/7/2015 16:33,QUEENS,9546,70 AVE & GROTON ST,QUEENS,11375,112,UCT/911,Manhole Fire - Other,NonStructural Fires,6
1.50E+15,1/7/2015 16:34,QUEENS,9572,71 AVE & FLEET ST,QUEENS,11375,112,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,50
1.50E+15,1/7/2015 16:35,BRONX,4392,ADEE AVE & GUNTHER AVE,BRONX,10469,47,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/7/2015 16:36,BROOKLYN,353,THROOP AVE & WHIPPLE ST,BROOKLYN,11206,90,UCT/911,Odor - Other Smoke,NonMedical Emergencies,8
1.50E+15,1/7/2015 16:38,MANHATTAN,1599,8 AVE & 141 ST,MANHATTAN,10030,32,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,10
1.50E+15,1/7/2015 16:39,QUEENS,4794,LIBERTY AVE & 170 ST,QUEENS,11433,103,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,49
1.50E+15,1/7/2015 16:39,BROOKLYN,1556,OCEAN AVE & ALBEMARLE RD,BROOKLYN,11226,70,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,8
1.50E+15,1/7/2015 16:39,BROOKLYN,2510,CORTELYOU RD & EAST 7 ST,BROOKLYN,11218,66,EMS Link/Medical,Assist Civilian - Non-Medical,NonMedical Emergencies,10
1.50E+15,1/7/2015 16:39,BROOKLYN,683,TOMPKINS AVE & QUINCY ST,BROOKLYN,11216,79,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,41
1.50E+15,1/7/2015 16:41,BRONX,2775,NELSON AVE & 172 ST,BRONX,10452,44,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,18
1.50E+15,1/7/2015 16:42,QUEENS,8710,NO. CONDUIT AVE & SO. BAISLEY BLVD,QUEENS,11434,113,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/7/2015 16:42,QUEENS,6558,HOOVER AVE & 138 ST,QUEENS,11435,107,PD Link/Medical,Assist Civilian - Non-Medical,NonMedical Emergencies,8
1.50E+15,1/7/2015 16:45,RICHMOND / STATEN ISLAND,382,CARY AVE & BROADWAY,RICHMOND / STATEN ISLAND,10310,120,Phone,Defective Oil Burner,NonMedical Emergencies,47
1.50E+15,1/7/2015 16:46,BRONX,2309,PARK AVE & 158 ST,BRONX,10451,44,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,4
1.50E+15,1/7/2015 16:48,BRONX,2928,UNDERCLIFF AVE & W 175 ST,BRONX,10453,46,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/7/2015 16:49,QUEENS,5502,89 AVE & 207 ST,QUEENS,11427,105,UCT/911,Utility Emergency - Electric,NonMedical Emergencies,10
1.50E+15,1/7/2015 16:50,BROOKLYN,694,MYRTLE AVE & THROOP AVE,BROOKLYN,11206,79,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,188
1.50E+15,1/7/2015 16:50,MANHATTAN,439,E 7 ST & AVE C\LOISAIDA AVE,MANHATTAN,10009,9,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,31
1.50E+15,1/7/2015 16:52,QUEENS,5013,107 AVE & GUY R. BREWER BLVD,QUEENS,11433,103,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/7/2015 16:54,QUEENS,8901,156 AVE & 89 ST,QUEENS,11414,106,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,10
1.50E+15,1/7/2015 16:54,MANHATTAN,1801,SEAMAN AVE AND 204TH ST,MANHATTAN,10034,34,Phone,Odor - Other Than Smoke,NonMedical Emergencies,33
1.50E+15,1/7/2015 16:55,MANHATTAN,372,SULLIVAN & WEST 3 STS,MANHATTAN,10012,6,Phone,Defective Oil Burner,NonMedical Emergencies,34
1.50E+15,1/7/2015 16:56,BROOKLYN,2401,SCHENECTADY AVE & CLARENDON RD,BROOKLYN,11203,67,UCT/911,Vehicle Accident - Other,NonMedical Emergencies,36
